Cntry,LegEnvt,GeogZone1,IntalCCY,GdpGwth,Year,FxRate,InflatioIndx,OECDSTInterbkRate,M3
Switzerland,German assimilated,Europe,CHF,0.565,1996,1.3464,93.13531353135309,1.78676,63.28496
Switzerland,German assimilated,Europe,CHF,2.294,1997,1.4553,93.6183142123736,1.0,66.58981999999999
Switzerland,German assimilated,Europe,CHF,2.8710000000000004,1998,1.3765,93.6350777934937,1.0367600000000001,67.45129
Switzerland,German assimilated,Europe,CHF,1.607,1999,1.5996,94.3915343915344,1.35701,68.1265
Switzerland,German assimilated,Europe,CHF,4.1339999999999995,2000,1.6365,95.8656818062759,3.5,66.97157
Switzerland,German assimilated,Europe,CHF,1.44,2001,1.6773,96.81491958719678,1.65,68.83036
Switzerland,German assimilated,Europe,CHF,0.151,2002,1.3868,97.43412436481741,0.44,71.51274000000001
Switzerland,German assimilated,Europe,CHF,0.084,2003,1.2369,98.05437686625808,0.09,77.38605
Switzerland,German assimilated,Europe,CHF,2.6660000000000004,2004,1.1316,98.8401697312588,0.55,80.06158
Switzerland,German assimilated,Europe,CHF,3.09,2005,1.3143,100.0,0.63,83.29073000000001
Switzerland,German assimilated,Europe,CHF,4.099,2006,1.2203,101.061344229661,1.94,85.40566
Switzerland,German assimilated,Europe,CHF,4.1339999999999995,2007,1.1255,101.80732358950199,2.0,87.19714
Switzerland,German assimilated,Europe,CHF,2.221,2008,1.0637,104.284142699984,0.01,89.07598
Switzerland,German assimilated,Europe,CHF,-2.114,2009,1.0305,103.78647388548401,0.05,94.04547
Switzerland,German assimilated,Europe,CHF,2.87,2010,0.9396,104.49683063544501,0.04,100.0
Switzerland,German assimilated,Europe,CHF,1.8980000000000001,2011,0.9409,104.733616218765,0.07,106.8858
Switzerland,German assimilated,Europe,CHF,1.101,2012,0.9166,104.003352716224,-0.2,115.3383
Switzerland,German assimilated,Europe,CHF,1.943,2013,0.8915,103.77599664728399,0.01,128.7813
Switzerland,German assimilated,Europe,CHF,1.891,2014,0.9891,103.836764628844,-2.0,133.8064
Switzerland,German assimilated,Europe,CHF,0.855,2015,0.9921,104.089266069464,-1.0,136.3814
Switzerland,German assimilated,Europe,CHF,3.688,1985,2.0765,69.8884174131699,4.36581,36.69396
Switzerland,German assimilated,Europe,CHF,1.86,1986,1.6235,70.4080884278904,2.63214,39.08229
Switzerland,German assimilated,Europe,CHF,1.518,1987,1.278,71.4180941903714,0.29044000000000003,42.6616
Switzerland,German assimilated,Europe,CHF,1.561,1981,1.7985,60.3415579653203,5.8511,29.440720000000002
Switzerland,German assimilated,Europe,CHF,-1.476,1982,1.9945,63.7634239614438,1.04356,30.05745
Switzerland,German assimilated,Europe,CHF,0.6970000000000001,1983,2.1795,65.6451359421657,2.46023,32.10942
Switzerland,German assimilated,Europe,CHF,3.092,1984,2.585,67.5729477709676,4.85081,34.163129999999995
Taiwan,German assimilated,Asia & Pacific,TWD,5.575,2002,34.77005,96.4615864748233,,
Taiwan,German assimilated,Asia & Pacific,TWD,4.121,2003,33.95,96.1946988366712,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.506,2004,31.690009999999997,97.7443689936829,,
Taiwan,German assimilated,Asia & Pacific,TWD,5.416,2005,32.843,100.0,,
Taiwan,German assimilated,Asia & Pacific,TWD,5.622999999999999,2006,32.58501,100.597268706348,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.517,2007,32.434490000000004,102.40629338269301,,
Taiwan,German assimilated,Asia & Pacific,TWD,0.7040000000000001,2008,32.818020000000004,106.016809616564,,
Taiwan,German assimilated,Asia & Pacific,TWD,-1.567,2009,31.985020000000002,105.092388321514,,
Taiwan,German assimilated,Asia & Pacific,TWD,10.630999999999998,2010,29.156509999999997,106.103978562896,,
Taiwan,German assimilated,Asia & Pacific,TWD,3.805,2011,30.278990000000004,107.618135445476,,
Taiwan,German assimilated,Asia & Pacific,TWD,2.064,2012,29.039009999999998,109.696200079636,,
Taiwan,German assimilated,Asia & Pacific,TWD,2.2319999999999998,2013,29.8035,110.56681338312401,,
Taiwan,German assimilated,Asia & Pacific,TWD,3.925,2014,31.601979999999998,112.114331220473,,
Taiwan,German assimilated,Asia & Pacific,TWD,0.745,2015,32.847,114.357048308815,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.501,1995,27.28616,90.111167310569,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.175,1996,27.500020000000003,92.88120271622739,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.1129999999999995,1997,32.66704,93.7206073846088,,
Taiwan,German assimilated,Asia & Pacific,TWD,4.211,1998,32.21658,95.30148617672701,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.7170000000000005,1999,31.35003,95.4661386309095,,
Taiwan,German assimilated,Asia & Pacific,TWD,6.421,2000,33.08202,96.6628283632685,,
Taiwan,German assimilated,Asia & Pacific,TWD,-1.26,2001,34.99005,96.6552952444497,,
Taiwan,German assimilated,Asia & Pacific,TWD,7.494,1994,26.288,86.92465805021358,,
Total,Total,Total,All,100,,100,100.0,100,100.0
United Kingdom,Common Wealth,Europe,GBP,-0.847,1981,0.524109,44.882,13.55,
United Kingdom,Common Wealth,Europe,GBP,2.076,1982,0.619387,48.701,10.71,
United Kingdom,Common Wealth,Europe,GBP,4.202,1983,0.6893699999999999,51.233000000000004,8.99,
United Kingdom,Common Wealth,Europe,GBP,2.258,1984,0.8646780000000001,53.511,9.19,
United Kingdom,Common Wealth,Europe,GBP,3.545,1985,0.692281,56.273,11.5,
United Kingdom,Common Wealth,Europe,GBP,3.16,1986,0.678196,58.313,10.83,
United Kingdom,Common Wealth,Europe,GBP,5.546,1987,0.534331,60.684,8.51,11.712810000000001
United Kingdom,Common Wealth,Europe,GBP,5.934,1988,0.552639,63.483000000000004,12.57,13.7391
United Kingdom,Common Wealth,Europe,GBP,2.5180000000000002,1989,0.622859,66.808,14.98,16.310660000000002
United Kingdom,Common Wealth,Europe,GBP,0.537,1990,0.518672,71.467,14.35,18.880329999999997
United Kingdom,Common Wealth,Europe,GBP,-1.236,1991,0.534559,76.85,10.72,19.98863
United Kingdom,Common Wealth,Europe,GBP,0.447,1992,0.6613760000000001,80.125,6.82,20.64443
United Kingdom,Common Wealth,Europe,GBP,2.6460000000000004,1993,0.675128,82.133,5.88,21.36126
United Kingdom,Common Wealth,Europe,GBP,4.025,1994,0.64,83.758,5.44,22.54636
United Kingdom,Common Wealth,Europe,GBP,2.53,1995,0.645161,85.98299999999999,6.69,24.23605
United Kingdom,Common Wealth,Europe,GBP,2.667,1996,0.588928,88.117,5.83,28.027479999999997
United Kingdom,Common Wealth,Europe,GBP,2.553,1997,0.604668,89.68299999999999,7.1379,31.295409999999997
United Kingdom,Common Wealth,Europe,GBP,3.511,1998,0.601142,91.10799999999999,6.375,34.08513
United Kingdom,Common Wealth,Europe,GBP,3.1510000000000002,1999,0.6186590000000001,92.325,4.7814,35.346109999999996
United Kingdom,Common Wealth,Europe,GBP,3.7689999999999997,2000,0.670151,93.05,5.7383,38.06232
United Kingdom,Common Wealth,Europe,GBP,2.665,2001,0.689465,94.2,4.5841,42.001290000000004
United Kingdom,Common Wealth,Europe,GBP,2.452,2002,0.620424,95.383,4.3953,44.23835
United Kingdom,Common Wealth,Europe,GBP,4.3,2003,0.560318,96.68299999999999,3.7778,46.8223
United Kingdom,Common Wealth,Europe,GBP,2.454,2004,0.517759,97.98299999999999,4.7618,51.64718
United Kingdom,Common Wealth,Europe,GBP,2.807,2005,0.580754,99.992,4.6381,56.86325
United Kingdom,Common Wealth,Europe,GBP,3.042,2006,0.509424,102.325,5.0844,64.08321
United Kingdom,Common Wealth,Europe,GBP,2.556,2007,0.499151,104.7,5.5964,72.7553
United Kingdom,Common Wealth,Europe,GBP,-0.332,2008,0.6859649999999999,108.48299999999999,1.6525,83.20774
United Kingdom,Common Wealth,Europe,GBP,-4.311,2009,0.617475,110.833,0.4492,91.93514
United Kingdom,Common Wealth,Europe,GBP,1.911,2010,0.638774,114.475,0.5173,100.0
United Kingdom,Common Wealth,Europe,GBP,1.645,2011,0.6467890000000001,119.60799999999999,0.5201,98.38873000000001
United Kingdom,Common Wealth,Europe,GBP,0.659,2012,0.633714,122.98299999999999,0.4309,96.72846
United Kingdom,Common Wealth,Europe,GBP,1.665,2013,0.607238,126.125,0.4215,100.7928
United Kingdom,Common Wealth,Europe,GBP,2.853,2014,0.6406970000000001,128.18200000000002,0.428,100.3019
United Kingdom,Common Wealth,Europe,GBP,2.248,2015,0.674809,130.489,0.4575,100.0753
United States,Common Wealth,North America,USD,2.6660000000000004,2006,1.0,103.221742537141,5.24,79.649
United States,Common Wealth,North America,USD,1.7790000000000001,2007,1.0,106.18486482611,4.24,84.5388
United States,Common Wealth,North America,USD,-0.292,2008,1.0,110.235728515315,0.16,90.28199000000001
United States,Common Wealth,North America,USD,-2.7760000000000002,2009,1.0,109.882878315332,0.12,97.55336
United States,Common Wealth,North America,USD,2.532,2010,1.0,111.68297766647699,0.18,100.0
United States,Common Wealth,North America,USD,1.6019999999999999,2011,1.0,115.192019132777,0.07,107.351
United States,Common Wealth,North America,USD,2.3209999999999997,2012,1.0,117.582079921338,0.16,116.6031
United States,Common Wealth,North America,USD,2.219,2013,1.0,119.303312899773,0.09,124.4778
United States,Common Wealth,North America,USD,2.428,2014,1.0,121.660598052922,0.12,132.1634
United States,Common Wealth,North America,USD,2.426,2015,1.0,124.24731265395599,0.24,139.8393
United States,Common Wealth,North America,USD,0.976,2001,1.0,90.6666256971224,1.82,60.292790000000004
United States,Common Wealth,North America,USD,1.786,2002,1.0,92.1133627289813,1.24,64.76132
United States,Common Wealth,North America,USD,2.807,2003,1.0,94.22995180957359,0.98,69.27901
United States,Common Wealth,North America,USD,3.785,2004,1.0,96.74343335023329,2.16,72.56742
United States,Common Wealth,North America,USD,3.345,2005,1.0,100.0,4.16,75.67574
United States,Common Wealth,North America,USD,4.092,2000,1.0,88.1828470760549,6.4,55.521119999999996
United States,Common Wealth,North America,USD,2.594,1981,1.0,46.5685446081519,12.37,19.5424
United States,Common Wealth,North America,USD,-1.911,1982,1.0,49.4364127067042,8.95,21.307
United States,Common Wealth,North America,USD,4.633,1983,1.0,50.9983765818085,9.47,23.908520000000003
United States,Common Wealth,North America,USD,7.2589999999999995,1984,1.0,53.22609555121959,8.38,25.82266
United States,Common Wealth,North America,USD,4.238,1985,1.0,55.104037036468,8.27,28.121509999999997
United States,Common Wealth,North America,USD,3.512,1986,1.0,56.175390618998605,6.91,30.405620000000003
United States,Common Wealth,North America,USD,3.4619999999999997,1987,1.0,58.185458884501706,6.77,32.37794
United States,Common Wealth,North America,USD,4.204,1988,1.0,60.5709105993332,8.76,34.11626
United States,Common Wealth,North America,USD,3.68,1989,1.0,63.473090691207396,8.45,35.55638
United States,Common Wealth,North America,USD,1.919,1990,1.0,66.91248393225679,7.31,37.510670000000005
United States,Common Wealth,North America,USD,-0.07400000000000001,1991,1.0,69.7337491742076,4.43,38.89638
United States,Common Wealth,North America,USD,3.555,1992,1.0,71.8544352092263,2.92,39.61391
United States,Common Wealth,North America,USD,2.7460000000000004,1993,1.0,73.9884363461312,2.96,40.01996
United States,Common Wealth,North America,USD,4.038,1994,1.0,75.90888373355459,5.45,40.51648
United States,Common Wealth,North America,USD,2.719,1995,1.0,78.0382757967296,5.6,41.33866
United States,Common Wealth,North America,USD,3.7960000000000003,1996,1.0,80.3300096790548,5.29,43.32922
United States,Common Wealth,North America,USD,4.487,1997,1.0,82.20795116430321,5.5,45.513529999999996
United States,Common Wealth,North America,USD,4.45,1998,1.0,83.4795433944292,4.68,48.76742
United States,Common Wealth,North America,USD,4.685,1999,1.0,85.3103699037728,5.3,52.357040000000005
Australia,Common Wealth,Asia & Pacific,AUD,2.721,2011,0.98464,119.644471226273,4.3,109.6543
Australia,Common Wealth,Asia & Pacific,AUD,3.6,2012,0.9610799999999999,121.753540222959,3.03,118.2895
Australia,Common Wealth,Asia & Pacific,AUD,2.057,2013,1.1280299999999999,124.73636637541401,2.5,126.1671
Australia,Common Wealth,Asia & Pacific,AUD,2.616,2014,1.2192100000000001,128.116902681531,2.5,135.2948
Australia,Common Wealth,Asia & Pacific,AUD,2.479,2015,1.36874,131.50587526363398,2.0,144.4927
Austria,German assimilated,Europe,EUR,3.4419999999999997,1991,0.7767999244202521,76.892,,32.367329999999995
Austria,German assimilated,Europe,EUR,2.094,1992,0.8251273591418791,79.525,,34.91829
Austria,German assimilated,Europe,EUR,0.527,1993,0.8824662253003199,82.1,,37.35133
Austria,German assimilated,Europe,EUR,2.4019999999999997,1994,0.7971483179872529,84.325,5.24,39.12202
